,specimen_id,image_series_id,errors,layer_depth,layer_thickness,normalized_layer_depth,normalized_depth,absolute_depth,cortex_thickness,wm_distance,layer
178,680904066,681793325,No soma centers found.,,,,,,,,
179,679250089,684922741,No soma centers found.,,,,,,,,
180,680852136,684961349,[],96.79817450995178,195.47317641789053,0.49519927124431995,0.2700516969420639,217.63619570148083,805.9056771939925,588.2694814925117,Layer2/3
181,680964142,684961369,[],176.4988771571668,206.87761211186125,0.8531560054054167,0.2906540187443939,282.80905075850507,973.0092567796635,690.2002060211585,Layer2/3
182,682135792,688066630,No soma centers found.,,,,,,,,
183,682163968,688067435,No soma centers found.,,,,,,,,
184,682177103,688067435,No soma centers found.,,,,,,,,
185,682158343,688068100,[],194.44338543285502,246.71842031294406,0.7881186381876877,0.3555202288879754,320.6287778106342,901.8580428278933,581.2292650172591,Layer2/3
186,682320370,688071985,No soma centers found.,,,,,,,,
187,682331689,688071985,No soma centers found.,,,,,,,,
188,685382599,692092442,No soma centers found.,,,,,,,,
189,686334539,693228304,No soma centers found.,,,,,,,,
190,686334676,693228373,No soma centers found.,,,,,,,,
191,688133015,694745694,No soma centers found.,,,,,,,,
192,688175350,694745734,[],73.0737841166986,163.987736254389,0.4456051762513603,0.08249350649045167,75.23620528445761,912.0257882742071,836.7895829897495,Layer1
193,688152462,694745734,Missing soma center,,,,,,,,
194,689123951,694747708,No soma centers found.,,,,,,,,
195,689256816,694748469,No soma centers found.,,,,,,,,
196,689279957,694748469,No soma centers found.,,,,,,,,
197,691433482,694750888,[],76.7666320011251,235.25733126977838,0.32630920187177476,0.18347912919247286,168.5499075918481,918.6325896229661,750.082682031118,Layer2/3
198,691665864,694751097,[],92.11393875854978,124.9160491642379,0.7374067573770255,0.29624054118479365,223.02868250392967,752.8634724063824,529.8347899024527,Layer2/3
199,691673416,694751097,[],15.058945648704112,27.38764131100831,0.5498445622862475,0.9765762145329991,753.8073167132945,771.8878521670393,18.08053545374484,Layer6b
200,691685873,694751566,[],127.27650262426064,189.43449880070523,0.6718760491359181,0.27755896060198815,224.22747252743216,807.8552824996636,583.6278099722315,Layer2/3
201,692296799,697813079,No soma centers found.,,,,,,,,
202,692309268,697813144,No soma centers found.,,,,,,,,
203,694212444,697813899,No soma centers found.,,,,,,,,
204,694664060,700419606,No soma centers found.,,,,,,,,
205,695278178,700420542,No soma centers found.,,,,,,,,
206,697764035,703172054,No soma centers found.,,,,,,,,
207,697811579,703174216,No soma centers found.,,,,,,,,
208,697811820,703174216,No soma centers found.,,,,,,,,
209,698509705,703180313,No soma centers found.,,,,,,,,
210,700161354,705053079,No soma centers found.,,,,,,,,
211,700193566,705053079,No soma centers found.,,,,,,,,
212,700278065,705054204,No soma centers found.,,,,,,,,
213,701155312,705084057,No soma centers found.,,,,,,,,
214,701152294,705084771,No soma centers found.,,,,,,,,
215,701148434,705086138,No soma centers found.,,,,,,,,
216,701684250,705089343,No soma centers found.,,,,,,,,
217,704670940,707659091,No soma centers found.,,,,,,,,
218,706531340,711106184,[],25.91608789436327,98.46814334224267,0.263192612500954,0.4398336305215629,386.78343971751144,879.3857787974432,492.6023390799318,Layer4
219,706531271,711107163,No soma centers found.,,,,,,,,
220,706544221,711107542,No soma centers found.,,,,,,,,
221,707660063,714120824,No soma centers found.,,,,,,,,
222,707678952,714120824,No soma centers found.,,,,,,,,
223,707666779,714120868,[],59.68714419961794,177.81565425180787,0.3356686701784643,0.6081575508790594,504.9236209587497,830.2513390303376,325.32771807158787,Layer5
224,707681894,714120868,[],171.51647859261814,176.1700262692821,0.9735849067221524,0.3479267486249086,283.81668846821185,815.736903212888,531.9202147446762,Layer2/3
225,708479383,714121705,No soma centers found.,,,,,,,,
226,708495657,714121806,[],177.31824891686344,189.1794398166987,0.9373019028318939,0.3426995841618732,306.8289323723655,895.3291645298166,588.500232157451,Layer2/3
227,708513415,714121806,[],10.64312942241026,42.430744760124824,0.2508353195914761,0.960179135856836,868.584673997517,904.6069025676311,36.022228570114095,Layer6b
228,708696754,714122982,No soma centers found.,,,,,,,,
229,708766941,714122982,No soma centers found.,,,,,,,,
230,709423277,714124816,No soma centers found.,,,,,,,,
231,709436266,714124838,No soma centers found.,,,,,,,,
232,709417950,714125254,No soma centers found.,,,,,,,,
233,709447918,714125254,No soma centers found.,,,,,,,,
234,709453221,714125254,No soma centers found.,,,,,,,,
235,709461711,714125515,No soma centers found.,,,,,,,,
236,710346584,714127183,No soma centers found.,,,,,,,,
237,710867810,717092577,No soma centers found.,,,,,,,,
238,711477649,717093657,[],226.3125638665398,239.39458927902805,0.9453537130814581,0.38781179190963666,353.3285951798238,911.0826502721513,557.7540550923275,Layer2/3
239,711508435,717093725,No soma centers found.,,,,,,,,
240,711483359,717093746,No soma centers found.,,,,,,,,
241,711510463,717093746,No soma centers found.,,,,,,,,
242,711572453,717093844,No soma centers found.,,,,,,,,
243,711572656,717093967,No soma centers found.,,,,,,,,
244,711577762,717093989,No soma centers found.,,,,,,,,
245,714485370,718875276,[],58.50186959900056,243.812588744292,0.23994605816009232,0.5264256704803808,467.61289840122987,888.2790574679187,420.66615906668886,Layer5
246,714462113,718875322,No soma centers found.,,,,,,,,
247,714701049,718875388,No soma centers found.,,,,,,,,
248,714717722,718875744,[],5.475133244884476,162.07151679769717,0.03378220524534679,0.12420474701228895,104.8171409479264,843.9060782238515,739.0889372759251,Layer4
249,714722191,718875744,No soma centers found.,,,,,,,,
250,714755043,718876208,[],180.91945684834815,194.97921577589764,0.9278909863720588,0.7443894265926251,610.9689971028081,820.7652812849091,209.79628418210098,Layer5
251,715140522,718877230,No soma centers found.,,,,,,,,
252,716562206,720315972,[],92.18179131579829,213.31366912742405,0.43214197989690484,0.24721737221515633,206.63715797218103,835.852092919838,629.214934947657,Layer2/3
253,716556217,720315972,Missing soma center,,,,,,,,
254,716832846,720316635,[],167.86580648964912,212.2527178611623,0.7908770647613222,0.694203638200969,582.1152601542632,838.5367464549981,256.4214863007349,Layer5
255,716838742,720316635,Missing soma center,,,,,,,,
256,716846357,720316678,No soma centers found.,,,,,,,,
257,717655913,720330419,[],186.0627735257897,289.964947326081,0.6416733306614203,0.8637513383360877,658.6900787136397,762.5922525139309,103.9021738002913,Layer6a
258,717637005,720330419,[],101.25889975541087,140.0460538962893,0.7230400067566192,0.13664377336377073,105.16335351387116,769.6168725808461,664.453519066975,Layer1
259,717675736,720330419,[],43.66391383588551,251.85985718059493,0.17336591199834003,0.18902117516144173,160.71781261101472,850.263535150211,689.5457225391964,Layer2/3
260,717770635,720330806,No soma centers found.,,,,,,,,
261,718849411,723503566,No soma centers found.,,,,,,,,
262,723983069,732388084,No soma centers found.,,,,,,,,
263,724191966,732391405,No soma centers found.,,,,,,,,
264,724770442,732398487,[],98.00433607455376,106.27587585558847,0.9221691685488965,0.11954826184424058,100.88698411736083,843.9017227101676,743.0147385928068,Layer1
265,724744790,732398487,Missing soma center,,,,,,,,
266,724756081,732398487,Missing soma center,,,,,,,,
267,724802323,732398487,Missing soma center,,,,,,,,
268,724812900,732403564,No soma centers found.,,,,,,,,
269,726156251,732410037,No soma centers found.,,,,,,,,
270,726192665,732410037,No soma centers found.,,,,,,,,
271,727146579,736887023,No soma centers found.,,,,,,,,
272,730829986,740269746,No soma centers found.,,,,,,,,
273,730859444,740273193,[],78.5509654843101,217.01608686308177,0.36195918293314777,0.2238556854117772,202.9029500456258,906.4007003994143,703.4977503537884,Layer2/3
274,730849363,740273193,[],145.8057001916297,223.50152918245215,0.6523700339992009,0.2738584288982854,257.7675162402453,941.243683012523,683.4761667722777,Layer2/3
275,730867067,740273193,Missing soma center,,,,,,,,
276,730878829,740273193,Missing soma center,,,,,,,,
277,731917470,740279667,[],57.56059947886398,250.48488230361954,0.22979670050144269,0.22632484663631036,206.99025750782877,914.5715133983895,707.5812558905607,Layer2/3
278,731882356,740279667,[],123.02996218838135,172.15349176824606,0.7146527260336081,0.13842114479426895,123.59953969033235,892.9238367016435,769.3242970113112,Layer1
279,731974838,740280558,[],29.382560889630053,168.3901516039397,0.17449096998700375,0.19353757516366943,188.38724797639938,973.3884896361104,785.001241659711,Layer2/3
280,731980846,740281754,[],56.53762294792752,130.69344627481112,0.4325972308438863,0.0668773758005563,58.149167829390244,869.4893771371115,811.3402093077214,Layer1
281,732708277,740285471,[],39.15957089364192,161.19643392206078,0.24293075188360405,0.17595822199719632,154.92350362557008,880.4561779900151,725.532674364445,Layer2/3
282,733537608,740291111,No soma centers found.,,,,,,,,
283,734802524,740292794,[],26.001140802305123,181.67309713125863,0.14312047965758698,0.7571894004919426,637.8702272989623,842.4183260945555,204.54809879559323,Layer6a
284,736485304,742589049,[],19.30877009031485,198.07291728061438,0.09748314083222029,0.5552191339704544,498.45113544368434,897.7556877033151,399.30455225963067,Layer5
285,736493069,742590028,No soma centers found.,,,,,,,,
286,738783662,742600430,No soma centers found.,,,,,,,,
287,739594128,745355961,No soma centers found.,,,,,,,,
288,739680146,745356081,No soma centers found.,,,,,,,,
289,739710318,745356177,[],115.61806598024565,204.17046080900337,0.5662820445333843,0.2950672759813396,266.87873953119487,904.4674257543645,637.5886862231696,Layer2/3
290,739810705,745356278,[],164.3711593917711,172.37831020476395,0.9535489656240316,0.7179430183434395,551.3287405174485,767.9282706719094,216.5995301544609,Layer5
291,739829029,745356359,Missing pia/wm.,,,,,,,,
292,740329222,745357049,[],95.84714685911669,203.1804623337677,0.4717340720569239,0.591010285109693,530.1382216411888,897.0033770948569,366.8651554536681,Layer5
293,740377985,745357231,No soma centers found.,,,,,,,,
294,740892132,745358230,No soma centers found.,,,,,,,,
295,741202597,745358778,No soma centers found.,,,,,,,,
296,741225385,745358801,Missing pia/wm.,,,,,,,,
297,741270123,745358862,No soma centers found.,,,,,,,,
298,741255530,745358894,[],111.30440291705783,118.37189828895357,0.9402941451978448,0.12178186366502336,111.30440291705783,913.9653439958422,802.6609410787844,Layer1
299,741894708,745359111,No soma centers found.,,,,,,,,
300,741977538,745359156,No soma centers found.,,,,,,,,
301,742016193,745359671,No soma centers found.,,,,,,,,
302,742022294,745359671,No soma centers found.,,,,,,,,
303,742059312,745359671,No soma centers found.,,,,,,,,
304,742798832,750717346,[],20.55476196063367,211.9224342738334,0.09699191136165435,0.16159179170657384,149.39994932332283,924.551598478532,775.1516491552092,Layer2/3
305,742954364,750718291,No soma centers found.,,,,,,,,
306,742960975,750718659,No soma centers found.,,,,,,,,
307,743013006,750720160,No soma centers found.,,,,,,,,
308,743458081,750721824,[],25.678378747120284,173.54045574064887,0.14796768072048785,0.1737492718568903,148.04228597157376,852.0455043605002,704.0032183889265,Layer2/3
309,743458377,750723208,[],115.40606574105165,154.397191861879,0.7474622067238883,0.1375110656499785,116.96316056222322,850.5727157983195,733.6095552360962,Layer1
310,743660509,750723750,[],37.50670406367399,244.96264709535782,0.15311193158797623,0.16451040437580353,140.00966454286157,851.0687519983655,711.059087455504,Layer2/3
311,743770160,750724073,No soma centers found.,,,,,,,,
312,744222514,750724710,[],23.41155328289573,203.2657716238552,0.11517705659868295,0.15369291617986108,125.7749655402792,818.3523916814061,692.5774261411268,Layer2/3
313,744405042,750724775,No soma centers found.,,,,,,,,
314,746108633,754625298,[],66.65226509120146,124.22359073325751,0.536550784740415,0.08135590227970446,67.57769567359276,830.6428148416111,763.0651191680183,Layer1
315,746086313,754625298,[],26.472186737178788,107.7466529173229,0.2456891793890958,0.03407763902610166,27.449174999007607,805.4893409130543,778.0401659140467,Layer1
316,746102029,754626075,[],85.82992061214811,228.476529923498,0.3756618705688808,0.23012358320938506,243.5860783047946,1058.501153630831,814.9150753260363,Layer2/3
317,746172313,754626075,Missing soma center,,,,,,,,
318,750378755,757988191,[],66.16263958184146,136.67503639190141,0.48408722857133174,0.06868579366662164,66.16263958184146,963.2652700058072,897.1026304239657,Layer1
319,750421101,757988191,Missing soma center,,,,,,,,
320,750421132,757988949,No soma centers found.,,,,,,,,
321,750773551,757995857,No soma centers found.,,,,,,,,
322,750780017,757995857,No soma centers found.,,,,,,,,
323,750783623,757995857,No soma centers found.,,,,,,,,
324,750786577,757996267,No soma centers found.,,,,,,,,
325,750795641,757996267,No soma centers found.,,,,,,,,
326,752076719,758003597,[],84.54462804439827,105.77835189794766,0.7992621035158956,0.08584406636974036,84.54462804439827,984.8628055462184,900.3181775018202,Layer1
327,754271180,758015465,No soma centers found.,,,,,,,,
328,755620558,759894909,No soma centers found.,,,,,,,,
329,757205480,761780455,No soma centers found.,,,,,,,,
330,757252810,761780509,[],113.73594040872467,151.53248601993602,0.7505713355336971,0.14431205169959008,113.73594040872467,788.1250323118214,674.3890919030968,Layer1
331,758068612,761781319,[],117.90130521051806,130.24193738517678,0.9052483983084296,0.12869529881328753,118.25967113224955,918.9121298348427,800.6524587025932,Layer1
332,758058197,761781365,No soma centers found.,,,,,,,,
333,760316107,763577063,[],127.45589176774295,134.85106701222364,0.945160424694227,0.15107395152769207,130.66662808186672,864.9183182179182,734.2516901360515,Layer1
334,760949922,763587347,[],15.84292504915605,179.85488064131232,0.0880872678721011,0.14724876567226636,123.89215770777524,841.3799405526004,717.4877828448251,Layer2/3
335,760965714,763588802,[],36.23195046346875,177.1196874755771,0.20456196021949702,0.17711719901956607,165.54804188650456,934.6807808778442,769.1327389913397,Layer2/3
336,760988294,763589287,No soma centers found.,,,,,,,,
337,761409397,767163235,[],67.36465635059997,217.72058090584753,0.3094087663661506,0.19178594329310775,162.89034297021274,849.3341074599317,686.443764489719,Layer2/3
